created_at	lat	long
2019-09-10 18:34:00	27.79714	-82.78772
2019-09-10 17:34:00	30.70074	-88.13694
2019-09-10 18:33:00	26.99137	-82.12614
2019-09-10 18:33:00	26.99137	-82.12614
2019-09-10 18:33:00	28.33217	-80.73867
2019-09-10 17:33:00	32.399883	-86.194016
2019-09-10 18:30:00	33.775193	-84.150043
2019-09-10 17:33:00	30.3616	-87.18603
2019-09-10 17:58:00	33.830843	-84.634311
2019-09-10 17:32:00	32.83019	-88.4718
2019-09-10 18:32:00	25.96297	-80.226
2019-09-10 15:32:00	34.11576	-117.847594
2019-09-10 15:32:00	34.127671	-117.37362
2019-09-10 17:32:00	30.555891	-89.090668
2019-09-10 17:31:00	35.176728	-89.798096
2019-09-10 17:31:00	32.37343	-90.13298
2019-09-10 17:31:00	30.42611	-88.95604
2019-09-10 17:30:00	35.08996	-90.03922
2019-09-10 18:30:00	26.79271	-80.25433
2019-09-10 18:30:00	30.1072044161096	-81.7723794477081
2019-09-10 18:25:00	34.57774	-83.60007
2019-09-10 18:29:00	28.0381927	-81.9725579
2019-09-10 18:28:00	33.57791	-84.27616
2019-09-10 18:28:00	32.639795	-83.760635
2019-09-10 17:28:00	35.184884	-89.784037
2019-09-10 17:27:00	31.1102027	-85.5917377
2019-09-10 18:28:00	28.70737	-81.47078
2019-09-10 15:28:00	33.085839	-117.254039
2019-09-10 15:27:00	33.20643	-117.2436
2019-09-10 15:27:00	33.957065	-117.695683
2019-09-10 15:26:00	34.116335	-117.544004
2019-09-10 17:11:00	35.116461	-89.952093
2019-09-10 17:27:00	33.614	-86.59919
2019-09-10 15:26:00	33.940823	-117.528949
2019-09-10 15:26:00	34.034245	-117.679305
2019-09-10 18:26:00	27.31134	-82.44223
2019-09-10 15:26:00	33.133758	-117.11329
2019-09-10 15:26:00	34.124324	-117.487388
2019-09-10 15:26:00	33.893782	-117.292308
2019-09-10 17:26:00	30.688995	-88.093807
2019-09-10 17:26:00	33.50359	-86.71166
2019-09-10 15:25:00	33.864415	-112.069963
2019-09-10 17:25:00	30.92322	-88.52684
2019-09-10 17:25:00	35.221678	-89.862114
2019-09-10 17:25:00	30.126774	-85.5976759
2019-09-10 18:25:00	28.01056	-81.52968
2019-09-10 18:25:00	34.2700434	-85.2408099
2019-09-10 17:25:00	30.60247	-88.22069
2019-09-10 18:24:00	26.662236	-81.813775
2019-09-10 15:22:00	33.91456	-117.233
2019-09-10 17:23:00	33.44006	-86.99825
2019-09-10 18:23:00	26.666424	-81.815616
2019-09-10 18:23:00	28.56314	-81.48604
2019-09-10 18:23:00	30.44146	-81.66972
2019-09-10 17:22:00	32.42553	-86.4494
2019-09-10 17:22:00	31.22534	-85.41088
2019-09-10 17:22:00	30.3610354	-86.2421107
2019-09-10 15:20:00	34.04733	-117.2728
2019-09-10 15:21:00	33.042172	-117.088973
2019-09-10 15:21:00	33.83289	-117.559
2019-09-10 17:20:00	33.46484	-86.72804
2019-09-10 17:21:00	30.682555	-88.18602
2019-09-10 17:20:00	31.33186	-85.83507
2019-09-10 18:20:00	33.527878	-84.478188
2019-09-10 18:20:00	34.3005734	-84.8864561
2019-09-10 18:19:00	31.9575138014882	-81.3229267197967
2019-09-10 15:20:00	32.989528	-117.055532
2019-09-10 17:20:00	32.37936	-90.00044
2019-09-10 17:19:00	30.41917	-86.31456
2019-09-10 15:18:00	34.031906	-117.694936
2019-09-10 15:19:00	32.95926	-117.1969
2019-09-10 17:19:00	35.13634	-89.922437
2019-09-10 18:19:00	34.17524	-83.9564
2019-09-10 17:18:00	30.496807	-86.417816
2019-09-10 18:18:00	26.57218	-80.12325
2019-09-10 18:18:00	26.0476	-80.30039
2019-09-10 18:18:00	26.28037	-81.58378
2019-09-10 15:16:00	33.26491	-117.2993
2019-09-10 17:18:00	30.40314	-87.01169
2019-09-10 15:18:00	34.17269	-117.3062
2019-09-10 17:18:00	30.53081	-87.3132
2019-09-10 15:16:00	34.0172	-117.8559
2019-09-10 15:17:00	34.03465	-117.7909
2019-09-10 18:17:00	26.567555	-80.101053
2019-09-10 15:17:00	33.922522	-117.343901
2019-09-10 17:16:00	30.512355	-87.918512
2019-09-10 15:16:00	33.18553	-117.3476
2019-09-10 15:15:00	34.118363	-117.318116
2019-09-10 18:16:00	24.639251	-81.568013
2019-09-10 15:16:00	34.12799	-117.6257
2019-09-10 17:16:00	35.217482	-89.860778
2019-09-10 17:16:00	33.393357	-91.052232
2019-09-10 17:16:00	35.02421	-89.68661
2019-09-10 18:15:00	24.55635	-81.77612
2019-09-10 18:15:00	32.57827	-83.65571
2019-09-10 18:15:00	28.583387	-81.481394
2019-09-10 15:15:00	34.157466	-117.462705
2019-09-10 18:14:00	33.508907	-84.675163
2019-09-10 17:14:00	33.650578	-85.901154
2019-09-10 17:14:00	30.686405	-88.141823
2019-09-10 17:14:00	34.3349773	-88.607577
2019-09-10 17:14:00	31.169247	-85.340378
2019-09-10 17:14:00	35.144628	-89.779024
2019-09-10 17:14:00	30.21341	-85.86046
2019-09-10 18:14:00	28.2066791	-82.3030331
2019-09-10 18:13:00	34.3076762	-83.8335635
2019-09-10 15:12:00	34.1321	-117.2477
2019-09-10 18:14:00	26.30802	-80.17571
2019-09-10 17:14:00	35.1523263	-89.7389141
2019-09-10 15:13:00	34.112005	-117.606428
2019-09-10 17:13:00	35.226613	-89.973037
2019-09-10 17:12:00	30.350834	-87.365917
2019-09-10 18:12:00	32.5631986199381	-84.8028075860752
2019-09-10 18:12:00	25.499868	-80.469134
2019-09-10 18:11:00	32.5738215391176	-82.4139191121361
2019-09-10 17:12:00	32.54573	-90.15455
2019-09-10 17:12:00	30.73417	-85.22
2019-09-10 18:10:00	29.8177035	-81.9145103
2019-09-10 18:11:00	33.760143	-84.264344
2019-09-10 18:10:00	29.8177035	-81.9145103
2019-09-10 15:11:00	34.040714	-117.134913
2019-09-10 18:11:00	33.62389	-84.5208
2019-09-10 18:11:00	34.27761	-85.22248
2019-09-10 15:10:00	33.93832	-117.3534
2019-09-10 18:11:00	28.385092	-81.39282
2019-09-10 17:10:00	35.14554	-89.885074
2019-09-10 18:09:00	30.671625	-81.449764
2019-09-10 18:10:00	25.9558	-80.30304
2019-09-10 17:10:00	30.64889	-88.18191
2019-09-10 17:09:00	35.075701	-89.780383
2019-09-10 18:09:00	26.811877	-80.104824
2019-09-10 17:09:00	30.68166	-88.07864
2019-09-10 18:09:00	28.102789	-82.469274
2019-09-10 15:08:00	33.18531	-117.3478
2019-09-10 18:08:00	28.247243	-82.175188
2019-09-10 18:07:00	31.904391	-82.747049
2019-09-10 17:08:00	35.131984	-89.96846
2019-09-10 18:06:00	33.921377	-84.010866
2019-09-10 18:07:00	25.69777	-80.43286
2019-09-10 18:07:00	33.4388404265776	-84.3288095733264
2019-09-10 15:06:00	33.998762	-117.052996
2019-09-10 18:06:00	28.282302	-81.324793
2019-09-10 17:06:00	32.40528	-88.61815
2019-09-10 17:02:00	30.6937384	-89.6399638
2019-09-10 18:04:00	32.23345	-81.31982
2019-09-10 15:04:00	33.952015	-117.350426
2019-09-10 15:04:00	34.12602	-117.7765
2019-09-10 18:05:00	34.02311	-84.63713
2019-09-10 15:05:00	33.08457	-117.2546
2019-09-10 17:05:00	32.5778755354469	-86.2051564368509
2019-09-10 17:05:00	31.19601	-85.34606
2019-09-10 17:05:00	35.07018	-89.77642
2019-09-10 17:05:00	31.2657	-85.45886
2019-09-10 15:05:00	33.142545	-117.122644
2019-09-10 18:04:00	28.12124	-81.44686
2019-09-10 17:04:00	35.088176	-89.838546
2019-09-10 18:04:00	26.630672	-82.003392
2019-09-10 17:03:00	31.23213	-85.46935
2019-09-10 15:02:00	34.017208	-117.855943
2019-09-10 17:03:00	35.219149	-90.020751
2019-09-10 18:03:00	26.50045	-80.07598
2019-09-10 17:03:00	30.45128	-91.0635
2019-09-10 17:58:00	33.4982397420521	-84.2913702836134
2019-09-10 18:03:00	26.66934	-80.06172
2019-09-10 17:03:00	35.07349	-89.77717
2019-09-10 18:03:00	31.56797	-84.25257
2019-09-10 15:02:00	34.0651471325916	-117.695960606061
2019-09-10 17:02:00	30.46116	-89.06435
2019-09-10 17:02:00	30.68172	-88.21131
2019-09-10 18:02:00	28.04709	-82.43948
2019-09-10 15:01:00	34.11637	-117.8479
2019-09-10 17:01:00	34.971961	-89.806773
2019-09-10 18:01:00	32.1498556341958	-81.6264725918485
2019-09-10 17:59:00	34.03035	-83.94528
2019-09-10 18:01:00	27.927683	-82.269843
2019-09-10 17:01:00	34.23751	-88.7438
2019-09-10 17:00:00	34.978241	-89.956432
2019-09-10 15:00:00	34.02448	-117.2735
2019-09-10 18:00:00	26.516064	-80.140949
2019-09-10 15:00:00	33.94776	-117.4204
2019-09-10 18:00:00	28.0287348769866	-82.5918733582428
2019-09-10 17:00:00	30.15406	-85.73799
2019-09-10 18:00:00	30.92287	-84.55247
2019-09-10 17:00:00	30.3555024	-86.2537816
2019-09-10 17:00:00	30.69862	-88.13757
2019-09-10 18:00:00	29.031552	-82.202449
2019-09-10 18:00:00	26.106165	-80.133133
2019-09-10 15:00:00	33.11748	-117.2986
2019-09-10 15:00:00	33.0624	-117.2731
2019-09-10 17:59:00	26.398255	-80.12571
2019-09-10 17:57:00	31.7867	-81.60893
2019-09-10 16:59:00	32.64807	-85.47872
2019-09-10 17:51:00	26.06848	-80.40421
2019-09-10 16:59:00	32.409545	-88.721891
2019-09-10 16:58:00	31.11339	-85.4701
2019-09-10 14:58:00	33.9299732	-117.1641141
2019-09-10 17:58:00	30.27533	-81.762325
2019-09-10 17:57:00	25.745643	-80.301204
2019-09-10 16:57:00	35.2406846148052	-89.5281855346809
2019-09-10 17:57:00	33.859450549709	-84.522611186443
2019-09-10 16:57:00	31.11339	-85.4701
2019-09-10 14:55:00	34.17269	-117.3062
2019-09-10 14:56:00	34.03878	-117.044472
2019-09-10 17:56:00	34.03035	-83.94528
2019-09-10 17:56:00	26.376031	-80.141561
2019-09-10 16:56:00	30.38616	-87.02778
2019-09-10 17:56:00	25.96282	-80.17795
2019-09-10 14:55:00	33.989913	-117.524232
2019-09-10 14:55:00	34.109908	-117.628645
2019-09-10 17:55:00	28.23023	-81.50362
2019-09-10 14:55:00	34.1094	-117.7263
